rank	token	lemma_guess	count	cum_count	cum_pct_missing	cum_pct_corpus	category	english_gloss
17904	fondersi	fondersi	112	13877614	99.1528	5.7448	tokeniser_fixable	to melt, fuse, to merge, combine, fuse, amalgamate, unite, to blend in
17905	fosca	fosca	112	13877726	99.1536	5.7448	residual	
17906	fozzie	fozzie	112	13877838	99.1544	5.7449	residual	
17907	freire	freire	112	13877950	99.1552	5.7449	residual	
17908	fulminata	fulminato	112	13878062	99.1560	5.7449	residual	fulminate
17909	furio	furio	112	13878174	99.1568	5.7450	residual	
17910	gault	gault	112	13878286	99.1576	5.7450	foreign_word	
17911	giocarsi	giocarsi	112	13878398	99.1584	5.7451	tokeniser_fixable	to risk to lose something; to gamble, to lose
17912	giocherellare	giocherellare	112	13878510	99.1592	5.7451	residual	to play, to fumble, to fiddle
17913	goyo	goyo	112	13878622	99.1600	5.7452	residual	
17914	gurjit	gurjit	112	13878734	99.1608	5.7452	residual	
17915	gyu	gyu	112	13878846	99.1616	5.7453	residual	
17916	harrisburg	harrisburg	112	13878958	99.1624	5.7453	residual	
17917	humanich	humanich	112	13879070	99.1632	5.7454	residual	
17918	ibn	ibn	112	13879182	99.1640	5.7454	residual	
17919	igloo	igloo	112	13879294	99.1648	5.7455	foreign_word	
17920	ignorarti	ignorarti	112	13879406	99.1656	5.7455	tokeniser_fixable	
17921	imballato	imballare	112	13879518	99.1664	5.7455	residual	to bale, to pack, package, wrap up or crate, to race
17922	immoralità	immoralità	112	13879630	99.1672	5.7456	residual	immorality
17923	impareggiabile	impareggiabile	112	13879742	99.1680	5.7456	residual	incomparable, peerless, unparalleled, matchless
17924	intontita	intontire	112	13879854	99.1688	5.7457	residual	to make stupid, to stupefy, to stun, to daze, to become dazed, to become groggy
17925	ivanovich	ivanovich	112	13879966	99.1696	5.7457	residual	
17926	jacopo	jacopo	112	13880078	99.1704	5.7458	residual	a male given name from Hebrew, equivalent to English James or Jacob
17927	kaiju	kaiju	112	13880190	99.1712	5.7458	residual	
17928	khmer	khmer	112	13880302	99.1720	5.7459	foreign_word	Khmer
17929	koa	koa	112	13880414	99.1728	5.7459	foreign_word	
17930	laparotomia	laparotomia	112	13880526	99.1736	5.7460	residual	laparotomy
17931	laredo	laredo	112	13880638	99.1744	5.7460	residual	
17932	lonny	lonny	112	13880750	99.1752	5.7461	proper_noun	
17933	maclaren	maclaren	112	13880862	99.1760	5.7461	residual	
17934	magazziniere	magazziniere	112	13880974	99.1768	5.7462	residual	storeman, warehouseman
17935	mam	mam	112	13881086	99.1776	5.7462	foreign_word	
17936	mauricio	mauricio	112	13881198	99.1784	5.7462	proper_noun	Mauricio
17937	mcintyre	mcintyre	112	13881310	99.1792	5.7463	residual	
17938	minnick	minnick	112	13881422	99.1800	5.7463	residual	
17939	modificarlo	modificarlo	112	13881534	99.1808	5.7464	tokeniser_fixable	
17940	mohammad	mohammad	112	13881646	99.1816	5.7464	proper_noun	
17941	moone	moone	112	13881758	99.1824	5.7465	residual	
17942	mord-sith	mord-sith	112	13881870	99.1832	5.7465	residual	
17943	mosler	mosler	112	13881982	99.1840	5.7466	residual	
17944	nerds	nerds	112	13882094	99.1848	5.7466	residual	
17945	nn	nn	112	13882206	99.1856	5.7467	residual	
17946	no-profit	no-profit	112	13882318	99.1864	5.7467	residual	
17947	nobunaga	nobunaga	112	13882430	99.1872	5.7468	residual	
17948	noduli	noduli	112	13882542	99.1880	5.7468	residual	
17949	otturazioni	otturazione	112	13882654	99.1888	5.7468	residual	shutter, breechblock, inlay
17950	ovation	ovation	112	13882766	99.1896	5.7469	foreign_word	
17951	oye	oye	112	13882878	99.1904	5.7469	residual	
17952	papone	papone	112	13882990	99.1912	5.7470	residual	
17953	peccaminoso	peccaminoso	112	13883102	99.1920	5.7470	residual	sinful, wicked
17954	pettinato	pettinare	112	13883214	99.1928	5.7471	residual	comb
17955	plancton	plancton	112	13883326	99.1936	5.7471	residual	plankton
17956	pormi	pormi	112	13883438	99.1944	5.7472	tokeniser_fixable	
17957	prostituirsi	prostituirsi	112	13883550	99.1952	5.7472	residual	to prostitute oneself, to act as a prostitute, to hook
17958	puffettadesy	puffettadesy	112	13883662	99.1960	5.7473	residual	
17959	quarantamila	quarantamila	112	13883774	99.1968	5.7473	residual	forty thousand
17960	quaresima	quaresima	112	13883886	99.1976	5.7474	residual	Lent
17961	quintana	quintana	112	13883998	99.1984	5.7474	proper_noun	quintan fever, quintain, joust
17962	raccoglierla	raccoglierla	112	13884110	99.1992	5.7475	tokeniser_fixable	
17963	rajesh	rajesh	112	13884222	99.2000	5.7475	foreign_word	
17964	rent	rent	112	13884334	99.2008	5.7475	foreign_word	
17965	respirabile	respirabile	112	13884446	99.2016	5.7476	residual	breathable
17966	rimandarmi	rimandarmi	112	13884558	99.2024	5.7476	tokeniser_fixable	
17967	robles	robles	112	13884670	99.2032	5.7477	residual	
17968	runway	runway	112	13884782	99.2040	5.7477	foreign_word	
17969	sbatterla	sbatterla	112	13884894	99.2048	5.7478	tokeniser_fixable	
17970	sbattero	sbattero	112	13885006	99.2056	5.7478	residual	
17971	scordero	scordero	112	13885118	99.2064	5.7479	residual	
17972	sena	sena	112	13885230	99.2072	5.7479	proper_noun	
17973	separatevi	separatevi	112	13885342	99.2080	5.7480	residual	
17974	sforzata	sforzato	112	13885454	99.2088	5.7480	residual	forced
17975	shino	shino	112	13885566	99.2096	5.7481	residual	
17976	since	since	112	13885678	99.2104	5.7481	foreign_word	
17977	socchiusa	socchiudere	112	13885790	99.2112	5.7481	residual	to half close, to leave ajar
17978	sopravvivra	sopravvivra	112	13885902	99.2120	5.7482	residual	
17979	sottovalutarti	sottovalutarti	112	13886014	99.2128	5.7482	tokeniser_fixable	
17980	soze	soze	112	13886126	99.2136	5.7483	residual	
17981	spaccagli	spaccagli	112	13886238	99.2144	5.7483	tokeniser_fixable	
17982	staccargli	staccargli	112	13886350	99.2152	5.7484	tokeniser_fixable	
17983	staccarlo	staccarlo	112	13886462	99.2160	5.7484	tokeniser_fixable	
17984	standish	standish	112	13886574	99.2168	5.7485	foreign_word	
17985	staples	staples	112	13886686	99.2176	5.7485	residual	
17986	stillwell	stillwell	112	13886798	99.2184	5.7486	residual	
17987	succhiarti	succhiarti	112	13886910	99.2192	5.7486	tokeniser_fixable	
17988	swain	swain	112	13887022	99.2200	5.7487	foreign_word	
17989	sydar	sydar	112	13887134	99.2208	5.7487	residual	
17990	tendina	tendina	112	13887246	99.2216	5.7487	residual	curtain, shutter
17991	tenendolo	tenendolo	112	13887358	99.2224	5.7488	residual	
17992	tentera	tentera	112	13887470	99.2232	5.7488	residual	
17993	tio	tio	112	13887582	99.2240	5.7489	residual	
17994	toccasana	toccasana	112	13887694	99.2248	5.7489	residual	panacea, cure-all
17995	toomuchniki	toomuchniki	112	13887806	99.2256	5.7490	residual	
17996	trascinero	trascinero	112	13887918	99.2264	5.7490	residual	
17997	tumblr	tumblr	112	13888030	99.2272	5.7491	residual	
17998	ubriachiamoci	ubriachiamoci	112	13888142	99.2280	5.7491	residual	
17999	untranslated	untranslated	112	13888254	99.2288	5.7492	foreign_word	
18000	vediamola	vediamola	112	13888366	99.2296	5.7492	residual	
18001	verrano	verrano	112	13888478	99.2304	5.7493	residual	
18002	vitalita	vitalita	112	13888590	99.2312	5.7493	tokeniser_fixable	
18003	wanted	wanted	112	13888702	99.2320	5.7494	residual	
18004	xanadu	xanadu	112	13888814	99.2328	5.7494	residual	
18005	xin	xin	112	13888926	99.2336	5.7494	residual	
18006	zé	zé	112	13889038	99.2344	5.7495	residual	
18007	'di	'di	111	13889149	99.2352	5.7495	residual	
18008	'no	'no	111	13889260	99.2360	5.7496	residual	
18009	absalon	absalon	111	13889371	99.2368	5.7496	residual	
18010	achmed	achmed	111	13889482	99.2376	5.7497	residual	
18011	adrienne	adrienne	111	13889593	99.2384	5.7497	proper_noun	
18012	akemi	akemi	111	13889704	99.2392	5.7498	residual	
18013	alfio	alfio	111	13889815	99.2400	5.7498	residual	a male given name
18014	alimentatore	alimentatore	111	13889926	99.2408	5.7499	residual	feeder
18015	anata	anata	111	13890037	99.2416	5.7499	residual	
18016	attutire	attutire	111	13890148	99.2424	5.7500	residual	to deaden, to cushion, to ease
18017	bain	bain	111	13890259	99.2432	5.7500	foreign_word	
18018	barislav	barislav	111	13890370	99.2439	5.7500	residual	
18019	bets	bets	111	13890481	99.2447	5.7501	residual	
18020	bilanciata	bilanciato	111	13890592	99.2455	5.7501	residual	balanced
18021	boaz	boaz	111	13890703	99.2463	5.7502	residual	
18022	bonnet	bonnet	111	13890814	99.2471	5.7502	foreign_word	
18023	bonzo	bonzo	111	13890925	99.2479	5.7503	residual	bonze
18024	bremner	bremner	111	13891036	99.2487	5.7503	residual	
18025	burrasca	burrasca	111	13891147	99.2495	5.7504	residual	storm, squall, gale, trouble
18026	bushrod	bushrod	111	13891258	99.2503	5.7504	residual	
18027	caltech	caltech	111	13891369	99.2511	5.7505	residual	
18028	catco	catco	111	13891480	99.2519	5.7505	residual	
18029	chartier	chartier	111	13891591	99.2527	5.7505	residual	
18030	chevron	chevron	111	13891702	99.2535	5.7506	foreign_word	
18031	chitti	chitti	111	13891813	99.2543	5.7506	residual	
18032	cinquantacinque	cinquantacinque	111	13891924	99.2550	5.7507	residual	fifty-five
18033	cinturino	cinturino	111	13892035	99.2558	5.7507	residual	strap
18034	cistica	cistico	111	13892146	99.2566	5.7508	residual	cystic
18035	clarisse	clarisse	111	13892257	99.2574	5.7508	proper_noun	
18036	colpetti	colpetto	111	13892368	99.2582	5.7509	residual	tap
18037	completarlo	completarlo	111	13892479	99.2590	5.7509	tokeniser_fixable	
18038	condurla	condurla	111	13892590	99.2598	5.7510	tokeniser_fixable	
18039	confrontarmi	confrontarmi	111	13892701	99.2606	5.7510	tokeniser_fixable	
18040	congratulae'	congratulae'	111	13892812	99.2614	5.7511	residual	
18041	consorelle	consorella	111	13892923	99.2622	5.7511	residual	sister
18042	controfferta	controfferta	111	13893034	99.2630	5.7511	residual	counteroffer
18043	creel	creel	111	13893145	99.2638	5.7512	foreign_word	
18044	cyclette	cyclette	111	13893256	99.2646	5.7512	residual	stationary bicycle
18045	deakins	deakins	111	13893367	99.2654	5.7513	residual	
18046	delphi	delphi	111	13893478	99.2662	5.7513	residual	
18047	denigrare	denigrare	111	13893589	99.2669	5.7514	residual	to denigrate, slur or run down
18048	dentino	dentino	111	13893700	99.2677	5.7514	residual	milk tooth, baby tooth
18049	depilazione	depilazione	111	13893811	99.2685	5.7515	residual	depilation
18050	diav	diav	111	13893922	99.2693	5.7515	residual	
18051	disadattato	disadattato	111	13894033	99.2701	5.7516	residual	maladjusted
18052	dovermene	dovermene	111	13894144	99.2709	5.7516	tokeniser_fixable	
18053	eastside	eastside	111	13894255	99.2717	5.7517	residual	
18054	emmit	emmit	111	13894366	99.2725	5.7517	proper_noun	
18055	fanta	fanta	111	13894477	99.2733	5.7517	residual	
18056	fatiscente	fatiscente	111	13894588	99.2741	5.7518	residual	crumbling, dilapidated, decaying
18057	ferrous	ferrous	111	13894699	99.2749	5.7518	foreign_word	
18058	festeggiarlo	festeggiarlo	111	13894810	99.2757	5.7519	tokeniser_fixable	
18059	figurino	figurino	111	13894921	99.2765	5.7519	residual	fashion sketch or plate, dandy, flop
18060	forsythe	forsythe	111	13895032	99.2773	5.7520	residual	
18061	freddato	freddare	111	13895143	99.2780	5.7520	residual	to cool, to put a damper on, to cut down, gun down or do in
18062	freghera	freghera	111	13895254	99.2788	5.7521	residual	
18063	ginepro	ginepro	111	13895365	99.2796	5.7521	residual	juniper, a surname
18064	godrò	godrò	111	13895476	99.2804	5.7522	residual	
18065	hack	hack	111	13895587	99.2812	5.7522	foreign_word	
18066	hagrid	hagrid	111	13895698	99.2820	5.7522	residual	
18067	haitiano	haitiano	111	13895809	99.2828	5.7523	residual	haitian
18068	hanoi	hanoi	111	13895920	99.2836	5.7523	residual	
18069	hex	hex	111	13896031	99.2844	5.7524	foreign_word	
18070	impacchetta	impacchettare	111	13896142	99.2852	5.7524	residual	to wrap up, to package, to wrap up in the shape of a package, to handcuff
18071	indisciplinato	indisciplinato	111	13896253	99.2860	5.7525	residual	undisciplined, unruly
18072	intermittenza	intermittenza	111	13896364	99.2868	5.7525	residual	intermittency
18073	jorgensen	jorgensen	111	13896475	99.2876	5.7526	residual	
18074	kanji	kanji	111	13896586	99.2884	5.7526	foreign_word	
18075	lemmy	lemmy	111	13896697	99.2891	5.7527	proper_noun	
18076	limonate	limonata	111	13896808	99.2899	5.7527	residual	lemonade
18077	locksher	locksher	111	13896919	99.2907	5.7528	residual	
18078	loker	loker	111	13897030	99.2915	5.7528	residual	
18079	loksat	loksat	111	13897141	99.2923	5.7528	residual	
18080	majka	majka	111	13897252	99.2931	5.7529	residual	
18081	malek	malek	111	13897363	99.2939	5.7529	residual	
18082	matobo	matobo	111	13897474	99.2947	5.7530	residual	
18083	memorandum	memorandum	111	13897585	99.2955	5.7530	foreign_word	memorandum
18084	menage	menage	111	13897696	99.2963	5.7531	foreign_word	
18085	meta-umano	meta-umano	111	13897807	99.2971	5.7531	residual	
18086	metamfetamina	metamfetamina	111	13897918	99.2979	5.7532	residual	
18087	mew	mew	111	13898029	99.2987	5.7532	foreign_word	
18088	mirra	mirra	111	13898140	99.2995	5.7533	residual	myrrh
18089	monika	monika	111	13898251	99.3003	5.7533	proper_noun	
18090	morland	morland	111	13898362	99.3010	5.7534	residual	
18091	mountie	mountie	111	13898473	99.3018	5.7534	foreign_word	
18092	mui	mui	111	13898584	99.3026	5.7534	residual	
18093	mulaney	mulaney	111	13898695	99.3034	5.7535	residual	
18094	nanette	nanette	111	13898806	99.3042	5.7535	proper_noun	
18095	palestrato	palestrato	111	13898917	99.3050	5.7536	residual	muscular
18096	paralegale	paralegale	111	13899028	99.3058	5.7536	residual	
18097	parlera'	parlera'	111	13899139	99.3066	5.7537	residual	
18098	perl'	perl'	111	13899250	99.3074	5.7537	residual	
18099	pescheria	pescheria	111	13899361	99.3082	5.7538	residual	fishmonger's
18100	piccolissimi	piccolissimi	111	13899472	99.3090	5.7538	residual	
18101	piron	piron	111	13899583	99.3098	5.7539	residual	
18102	playa	playa	111	13899694	99.3106	5.7539	foreign_word	
18103	plebaglia	plebaglia	111	13899805	99.3114	5.7539	residual	
18104	poke	poke	111	13899916	99.3121	5.7540	foreign_word	
18105	politecnico	politecnico	111	13900027	99.3129	5.7540	residual	polytechnical
18106	priorato	priorato	111	13900138	99.3137	5.7541	residual	priory, priorate
18107	prometterle	prometterle	111	13900249	99.3145	5.7541	tokeniser_fixable	
18108	provetto	provetto	111	13900360	99.3153	5.7542	residual	skilled, proficient
18109	rappresentarlo	rappresentarlo	111	13900471	99.3161	5.7542	tokeniser_fixable	
18110	ressa	ressa	111	13900582	99.3169	5.7543	residual	mob, disorderly crowd
18111	riagganci	riagganci	111	13900693	99.3177	5.7543	residual	
18112	rialzarti	rialzarti	111	13900804	99.3185	5.7544	tokeniser_fixable	
18113	rialzati	rialzato	111	13900915	99.3193	5.7544	tokeniser_fixable	
18114	ricino	ricino	111	13901026	99.3201	5.7545	residual	castor
18115	ricognitore	ricognitore	111	13901137	99.3209	5.7545	residual	reconnaissance aircraft
18116	rinchiuderla	rinchiuderla	111	13901248	99.3217	5.7545	tokeniser_fixable	
18117	rischiero	rischiero	111	13901359	99.3225	5.7546	residual	
18118	rivoltarsi	rivoltarsi	111	13901470	99.3233	5.7546	tokeniser_fixable	to turn, turn over, to revolt, rebel
18119	ryunosuke	ryunosuke	111	13901581	99.3240	5.7547	residual	
18120	sashi	sashi	111	13901692	99.3248	5.7547	residual	
18121	sasà	sasà	111	13901803	99.3256	5.7548	residual	
18122	satine	satine	111	13901914	99.3264	5.7548	foreign_word	
18123	sayaka	sayaka	111	13902025	99.3272	5.7549	residual	
18124	schumann	schumann	111	13902136	99.3280	5.7549	residual	Schumann
18125	scoliosi	scoliosi	111	13902247	99.3288	5.7550	residual	scoliosis
18126	scrittoio	scrittoio	111	13902358	99.3296	5.7550	residual	writing room, office, writing desk, escritoire
18127	seabiscuit	seabiscuit	111	13902469	99.3304	5.7551	residual	
18128	sembrarlo	sembrarlo	111	13902580	99.3312	5.7551	tokeniser_fixable	
18129	sentiamola	sentiamola	111	13902691	99.3320	5.7551	residual	
18130	sheikh	sheikh	111	13902802	99.3328	5.7552	residual	
18131	slegatemi	slegatemi	111	13902913	99.3336	5.7552	residual	
18132	spiarvi	spiarvi	111	13903024	99.3344	5.7553	tokeniser_fixable	
18133	stelo	stelo	111	13903135	99.3351	5.7553	tokeniser_fixable	stem, rod
18134	striptease	striptease	111	13903246	99.3359	5.7554	residual	
18135	subspaziali	subspaziali	111	13903357	99.3367	5.7554	residual	
18136	succederle	succederle	111	13903468	99.3375	5.7555	tokeniser_fixable	
18137	suffragette	suffragetta	111	13903579	99.3383	5.7555	foreign_word	suffragette
18138	tabasco	tabasco	111	13903690	99.3391	5.7556	foreign_word	
18139	tall	tall	111	13903801	99.3399	5.7556	foreign_word	
18140	tarek	tarek	111	13903912	99.3407	5.7556	residual	
18141	timoroso	timoroso	111	13904023	99.3415	5.7557	residual	afraid, fearful, skittish, timorous
18142	titans	titans	111	13904134	99.3423	5.7557	residual	
18143	tommi	tommi	111	13904245	99.3431	5.7558	proper_noun	
18144	trasferisciti	trasferisciti	111	13904356	99.3439	5.7558	residual	
18145	trasmetterlo	trasmetterlo	111	13904467	99.3447	5.7559	tokeniser_fixable	
18146	trivial	trivial	111	13904578	99.3455	5.7559	foreign_word	
18147	vanya	vanya	111	13904689	99.3463	5.7560	proper_noun	
18148	verginella	verginella	111	13904800	99.3470	5.7560	residual	a wicked girl who pretends to be pure and innocent
18149	weight	weight	111	13904911	99.3478	5.7561	foreign_word	
18150	westerley	westerley	111	13905022	99.3486	5.7561	residual	
18151	whispers	whispers	111	13905133	99.3494	5.7562	residual	
18152	wul	wul	111	13905244	99.3502	5.7562	residual	
18153	yuka	yuka	111	13905355	99.3510	5.7562	residual	
18154	abilene	abilene	110	13905465	99.3518	5.7563	residual	
18155	ammollo	ammollare	110	13905575	99.3526	5.7563	residual	to soak or steep, to soak, to slacken or loosen
18156	andri	andri	110	13905685	99.3534	5.7564	proper_noun	
18157	artur	artur	110	13905795	99.3542	5.7564	proper_noun	
18158	attitudinali	attitudinale	110	13905905	99.3549	5.7565	residual	aptitude
18159	aude	aude	110	13906015	99.3557	5.7565	residual	
18160	aumea	aumea	110	13906125	99.3565	5.7566	residual	
18161	avram	avram	110	13906235	99.3573	5.7566	proper_noun	
18162	bagnarmi	bagnarmi	110	13906345	99.3581	5.7567	tokeniser_fixable	
18163	balbuzie	balbuzie	110	13906455	99.3589	5.7567	residual	stutter
18164	balfour	balfour	110	13906565	99.3597	5.7567	residual	
18165	bamboo	bamboo	110	13906675	99.3604	5.7568	foreign_word	
18166	bark	bark	110	13906785	99.3612	5.7568	foreign_word	
18167	battal	battal	110	13906895	99.3620	5.7569	residual	
18168	bisticciare	bisticciare	110	13907005	99.3628	5.7569	residual	to bicker, to quarrel
18169	bonita	bonita	110	13907115	99.3636	5.7570	proper_noun	
18170	brevissimo	brevissimo	110	13907225	99.3644	5.7570	residual	
